contigName	contigLen	totalAvgDepth	R1Dec2019.sorted.bam	R1Dec2019.sorted.bam-var	R1Feb2020.sorted.bam	R1Feb2020.sorted.bam-var	R1Jan2020.sorted.bam	R1Jan2020.sorted.bam-var	R1July2020.sorted.bam	R1July2020.sorted.bam-var	R1Mar2020.sorted.bam	R1Mar2020.sorted.bam-var	R1Nov2019.sorted.bam	R1Nov2019.sorted.bam-var	R1Sept2020.sorted.bam	R1Sept2020.sorted.bam-var	R2Dec2019.sorted.bam	R2Dec2019.sorted.bam-var	R2Feb2020.sorted.bam	R2Feb2020.sorted.bam-var	R2Jan2020.sorted.bam	R2Jan2020.sorted.bam-var	R2July2020.sorted.bam	R2July2020.sorted.bam-var	R2Mar2020.sorted.bam	R2Mar2020.sorted.bam-var	R2Nov2019.sorted.bam	R2Nov2019.sorted.bam-var	R2Sept2020.sorted.bam	R2Sept2020.sorted.bam-var
contig_1382	34709	366.166	1.37463	12.5051	3.72572	9.7435	35.1631	485.765	62.8107	949.084	16.7563	42.2726	0.0225412	0.0569777	54.9671	304.505	4.6804	58.6458	55.7127	502.36	36.65	299.52	57.4329	607.268	16.9373	43.7548	0.0266211	0.145011	19.9061	81.3171
contig_127	1745	116.577	1.02508	1.80362	6.63511	172.809	1.32226	9.92967	21.2708	859.768	7.50219	203.583	1.62821	7.29284	16.0288	293.755	0.517868	1.37025	17.5442	596.705	2.95737	32.9166	12.074	235.369	9.34671	252.814	1.7185	11.2588	17.0056	336.074
contig_1096	5360	886.949	125.335	5008.16	24.1236	185.908	34.1998	772.478	2.39232	6.95939	3.23973	6.65836	173.845	8910.96	1.89117	3.82478	163.607	9838.25	3.27044	18.013	31.6543	375.895	3.57639	9.99541	4.23762	11.3808	311.663	38998	3.91516	7.87761
contig_189	705	236.694	0	0	0	0	0	0	36.8288	1333.33	2.44144	8.93292	0	0	33.4523	907.757	0	0	66.1387	4096.9	0	0	41.0667	1621.23	2.58018	5.70971	0	0	54.1856	2527.56
contig_1350	14461	1222.51	10.4934	97.4951	214.728	11491.7	141.596	5139.83	81.7079	2176.03	186.417	7238.93	0.70603	1.40781	82.9535	1433.64	45.8707	951.867	68.8131	998.318	189.14	6896.15	22.7144	387.854	171.91	6390.99	1.48655	7.17107	3.97156	12.467
contig_2226	13562	1122.55	201.281	234913	30.9606	5890.05	71.9005	30529.2	0.990978	11.243	5.38063	166.52	224.475	279345	2.00917	30.1439	234.745	285409	1.5428	20.633	80.3876	34377	3.83947	98.4475	5.04854	153.304	252.964	396478	7.02721	308.051
contig_3031	2733	1259.58	183.268	2809.57	29.3794	125.417	62.1432	1003.84	3.28417	8.7477	6.14866	9.35359	264.967	3149.79	3.1204	4.07729	231.622	9321.22	3.84359	7.65867	51.1603	500.087	5.42238	14.144	5.53891	7.47629	403.523	28190.1	6.15563	9.88206
contig_2637	4964	3.38575	0	0	0.00207727	0.0020735	0	0	0.0440382	0.0861675	0	0	0	0	0.891359	1.45646	0	0	0.249688	0.561371	0.00270046	0.00269399	0.183216	0.212424	0	0	0	0	2.01267	3.59895
contig_2613	100631	181.503	0.928265	7.08244	0.691325	2.25217	0.796708	13.6723	6.29881	32.3	0.819578	1.51569	0.0242434	0.130889	0.724903	2.73659	0.915646	15.281	3.80097	19.3964	0.978036	8.91102	130.845	1275.05	2.55632	5.22504	0.107861	0.66422	32.015	111.508
contig_1685	13911	48.3179	4.30986	34.1587	3.15769	8.24226	3.75045	42.0289	3.41516	7.5922	1.86825	2.66345	3.99964	8.30051	2.15944	3.71722	3.0739	41.6359	1.87043	5.79529	3.75431	20.5069	2.49335	7.35327	1.97943	2.37543	9.04832	35.0845	3.43769	7.48134
contig_1957	12574	235.527	4.41388	27.3579	39.3248	258.287	3.05433	42.0057	36.3861	251.77	3.87685	7.61555	0.145605	0.253239	57.8117	528.9	1.16355	13.0632	15.9229	90.156	0.8585	3.86488	47.4139	434.139	2.12878	3.38532	0.000885383	0.000884723	23.025	110.67
contig_3322	22192	178.839	0.000453679	0.000453309	0.000544415	0.000544114	0	0	46.2603	354.628	12.2525	22.7417	0	0	9.66396	18.6383	0.000544415	0.000544004	40.3688	263.193	2.63864	13.5652	28.9983	138.855	26.4802	84.3844	0.00190545	0.00190196	12.1734	34.3954
contig_3143	3489	161.011	1.55016	24.4989	2.70051	13.2806	0.414795	2.7921	26.8347	202.666	19.0114	91.8529	1.51812	8.16632	20.7996	128.599	0.72357	5.357	27.1084	225.234	0.7646	9.30416	18.0111	172.726	23.0716	135.296	2.25217	39.6606	16.2501	88.3651
contig_3058	2468	673.965	67.6359	1056.1	45.7274	173.379	69.7015	862.942	6.97066	22.7298	12.8723	18.9876	90.7981	224.618	3.21527	4.812	80.7088	1241.28	5.22994	24.3749	73.4258	422.394	3.15962	6.02025	12.657	24.3499	200.511	2185.12	1.3516	2.17199
contig_108	2132	535.505	11.8648	128.797	18.4011	249.829	29.3007	632.016	15.5545	219.683	12.7074	70.3426	1.32947	3.13574	216.56	4718.96	5.10949	47.0857	37.7472	344.062	30.5999	555.014	13.0782	106.53	10.7124	60.7189	1.556	5.8693	130.983	4466.61
contig_237	39891	471.391	7.54903	48.8891	10.8236	44.1303	6.93412	101.482	108.728	2794.41	13.3912	57.0613	7.31622	30.074	76.6652	1496.22	10.2348	143.815	58.4877	1090.38	6.29728	39.4391	59.3881	919.161	15.8802	74.5861	16.8386	114.759	72.8565	1368.24
contig_1108	10982	3149.53	128.346	6076.04	580.034	112704	361.368	42255.7	222.785	10685.5	286.859	24882.7	20.9357	168.476	82.0707	10291.3	151.632	9586.62	190.398	6350.59	387.952	47073.8	295.754	18627.1	339.206	35952.1	30.9738	434.76	71.2196	14805.5
contig_1491	3592	172.102	0	0	0	0	0.0040674	0.00405195	42.6537	373.66	12.1993	30.8379	0	0	9.72923	30.4179	0	0	38.9166	227.131	1.70017	6.48779	26.9492	191.461	27.1894	83.2931	0	0	12.7606	55.3089
contig_813	13539	1030.83	5.92494	69.3384	173.274	9770.45	128.695	5860.77	59.1997	1273.92	148.85	6748.38	0.691613	1.64003	71.4366	1251.07	43.5954	1260.77	58.6273	789.237	171.226	8602.09	18.4284	255.074	145.9	6607.32	1.18687	4.76677	3.797	9.44928
contig_1293	3299	309.785	18.7999	358.491	20.6647	447.587	19.652	625.984	30.7945	554.399	21.2159	237.013	16.651	308.296	32.2953	858.186	16.0238	568.247	28.3103	771.789	19.6224	433.799	17.8257	120.921	23.7802	359.245	23.3982	623.547	20.7507	323.342
contig_2138	4103	205.357	27.2993	245.696	11.3461	52.2107	10.36	132.669	1.89274	4.55917	2.28333	3.70461	29.0931	182.43	1.05338	3.71045	47.81	1926.79	1.74855	4.71859	13.1391	58.5568	3.10119	11.5383	2.74551	3.44183	51.5894	764.154	1.89527	4.02441
contig_529	6048	64.06	0.0839268	0.464586	1.04307	4.29583	0.00220414	0.00219957	8.97643	53.6113	5.68447	10.6781	0.128009	0.316465	11.4588	84.2644	0.616311	6.99607	11.833	69.5084	0.878094	6.0874	7.21363	34.8635	9.00322	22.8919	0.00169549	0.00169289	7.13717	42.3325
contig_3212	35884	17.7361	0.0589355	0.139714	2.0652	6.01026	1.58963	25.3731	2.48153	8.20086	1.6315	3.13542	0.00957072	0.0179537	0.768848	1.79595	0.208261	1.90941	2.15467	9.03681	1.12182	5.75391	1.65666	5.8685	1.14482	2.16605	0.0050652	0.00504332	2.83959	6.09709
contig_3027	8181	681.998	4.53555	54.0268	107.78	10043.1	93.0273	6902.88	29.1225	928.272	103.106	8292.25	0.673515	2.21517	44.8138	1275.39	25.4113	758.104	35.619	798.462	131.107	11192.4	9.39983	118.9	93.839	6745.59	1.10684	6.2372	2.45598	5.96288
contig_2287	2456	498.091	87.66	11330.9	10.2212	148.734	36.6778	2187.28	0.562012	0.952548	2.70642	11.7424	96.814	10119.6	0.431049	1.03841	113.063	16722.3	0.130963	0.220585	40.6761	1867.28	1.71032	4.13212	1.48179	3.53744	104.399	12853.5	1.55724	7.76874
contig_2708	2335	616.952	64.5547	513.294	43.9822	153.824	67.8247	896.833	4.38535	11.0574	11.5648	13.3567	79.3368	170.249	3.76979	4.94832	75.8966	966.3	3.90801	12.8785	69.4787	251.723	3.36842	7.22732	12.1391	22.2177	175.298	3260.84	1.44485	2.84689
contig_2614	1266	283.918	9.18369	441.845	36.3486	6858.1	39.5905	8882.08	21.724	901.876	15.1828	1169.36	1.7491	16.7885	19.6228	597.039	9.62366	467.299	35.0717	1337.48	29.974	4513.42	25.5556	978.433	17.474	1336.05	1.31004	9.48198	21.5072	1097.13
contig_1414	10274	155.688	0	0	0	0	0.642533	13.3811	34.1391	545.179	9.83712	23.1669	0.00108653	0.00108528	8.7824	23.8443	0.0011853	0.00118372	38.1364	366.085	3.68115	24.0699	25.1405	278.407	24.5297	76.7392	0.00207428	0.00207044	10.7951	48.2672
contig_2400	10157	2463.78	109.417	4675.47	465.77	94360.5	285.947	31384.2	146.056	8396.78	243.833	20953.1	19.4301	130.202	53.3798	2929.93	146.021	9129.26	119.863	3872.95	327.028	40973.5	193.618	17234.6	287.31	32221.4	26.2559	413.456	39.848	3516.87
contig_734	3234	317.08	0.0035668	0.00355506	3.85538	9.01074	33.1193	358.983	37.1975	398.778	19.7134	53.2049	0	0	57.4063	355.906	4.60376	52.3938	44.2121	190.782	44.4407	506.328	38.1631	200.4	18.808	40.0241	0	0	15.5571	55.8942
contig_488	4676	157.849	7.25608	174.141	22.3394	1651	19.8495	1363.76	5.16814	90.5083	10.0698	343.811	0.910075	3.90897	14.8926	471.503	5.93261	123.691	5.79629	102.524	16.7475	934.832	8.92112	185.869	11.713	431.717	1.4346	8.14909	26.8184	806.464
contig_276	29521	291.179	15.2081	778.565	19.0902	1336.36	14.3587	630.437	36.4672	3065.77	14.2299	806.961	15.3117	659.71	17.5052	723.924	21.2382	1238.21	24.2715	1202.34	19.0422	2154.41	25.7099	1207.8	17.0769	828.318	30.7245	2420.03	20.9445	432.898
contig_818	1418	7123.86	561.482	159222	1157.11	915045	787.91	306863	207.718	42851	485.394	123588	399.341	78530.8	75.6175	4325.84	673.502	253269	209.356	30490.8	821.686	282538	399.781	136031	577.509	229659	554.544	244981	212.908	35179.3
contig_2269	6232	33.1476	0.0496547	0.0968594	3.41664	6.25855	3.23035	44.016	3.06495	10.7777	2.10852	2.6263	0.198619	0.75519	6.17626	11.945	0.923709	19.5227	2.68283	7.69441	2.21769	14.346	3.23841	6.93769	1.81963	3.97647	0.0988162	0.0890666	3.92157	9.17707
contig_1550	5370	341.303	0.233333	0.873518	22.0259	95.3445	8.3272	177.26	100.839	1195.59	24.7538	81.6621	0.136973	0.132022	12.6213	39.7886	0.0963602	0.363005	66.2197	634.508	7.36418	44.7113	65.1705	610.922	30.2128	134.364	0	0	3.30192	7.72343
contig_215	1435	263.018	13.3268	63.5567	12.1463	22.2715	14.8374	275.68	35.649	67.4879	8.98833	13.6361	12.2529	25.0243	31.4023	68.9142	9.19377	67.9321	34.0008	87.8667	10.4249	62.4829	18.3518	16.0335	11.0996	8.56631	28.9735	166.141	22.3704	23.3736
contig_2731	14013	63.4495	0.326769	2.08496	14.684	42.3068	1.73512	17.5242	11.8811	49.3321	4.07048	6.9126	0.0217125	0.0275802	6.83864	16.5904	0.338383	5.11213	9.32143	31.2591	1.43829	5.81504	4.87968	15.7317	4.65289	6.48342	0.120248	0.376327	3.14073	7.02393
contig_3581	84389	52.2165	0.674225	4.56887	1.14124	3.09685	1.33461	16.9756	7.30687	21.7162	4.15319	6.72523	0.28488	0.718063	2.31466	4.29517	0.521765	7.11486	4.17472	14.3385	1.2015	6.50439	8.79953	28.1696	6.22373	12.6389	0.895998	4.19437	13.1896	34.9395
contig_800	10065	57.7561	0.325466	1.58959	1.56198	4.30738	1.4351	23.9798	7.82239	21.5329	4.39627	8.02811	0.303984	0.879538	2.61241	5.10145	0.411195	5.39022	5.60888	22.0889	1.45497	5.59986	10.0616	28.4762	7.38205	13.289	1.12234	8.96635	13.2575	27.0516
contig_3405	28053	35.3185	0.609433	5.29491	2.74074	8.23263	0.990073	8.94117	7.50808	22.4735	1.37921	2.36099	0.389134	0.727195	2.50385	3.97091	0.279827	2.15839	3.05598	9.45636	1.29413	5.97685	7.41483	20.7075	2.15489	3.49187	1.577	8.7956	3.42128	8.66274
contig_2105	10180	679.762	2.65872	108.483	13.4027	1760.24	33.7479	819.079	123.072	74848.6	26.5234	506.149	0.756032	15.2436	100.36	43337.2	4.14855	86.8123	104.899	70084.4	35.8957	540.291	110.05	60803.1	24.01	580.236	0.982652	25.0882	99.2555	160612
contig_2107	572	171106	7819.48	9.28066e+06	39390.9	2.38756e+08	17973.9	4.9901e+07	3236.84	1.79317e+06	18691.4	5.32004e+07	4088	2.47377e+06	276.758	12179.4	8361.76	1.00529e+07	2241.66	800872	19140	5.45704e+07	16568.9	4.55584e+07	21288	6.849e+07	9050.23	1.26278e+07	2978.64	1.36327e+06
contig_1909	1715	305.29	5.57636	28.5421	36.9054	151.134	26.3725	303.163	41.0575	280.041	14.4083	48.1793	5.09457	4.61128	13.7891	37.3987	27.4773	461.028	21.6364	73.4452	26.1093	144.714	20.0907	132.774	23.8185	62.6496	21.7061	175.259	21.2479	68.2108
contig_2432	5582	22.9715	0	0	0.677099	1.35993	0.00202504	0.00202111	0.576767	0.916265	2.91348	7.76824	0	0	2.60714	9.4219	0	0	0.910346	3.48386	0	0	6.08284	42.7959	5.38218	24.4516	0	0	3.81959	36.0548
contig_432	175626	3582.82	19.3914	3194.94	79.1415	48022.9	49.2022	20647.6	709.931	200349	50.9703	11213	2.99806	75.7469	531.607	78055.3	22.2581	4287.52	592.992	105310	55.9063	26547.5	634.984	143767	67.3913	15848.2	4.4907	183.571	761.55	172945
contig_1043	7675	3581.59	183.783	7015.75	680.078	98419	473.416	46512.4	190.928	12136.8	342.82	25133.4	30.389	262.318	49.0555	413.929	219.921	11649.1	168.452	7025.06	523.489	62972.3	247.453	16971.1	411.859	36018.7	38.9425	585.674	21.0009	268.465
contig_667	111439	41636	1509.15	589363	6620	1.4545e+07	3893.62	3.09588e+06	1935.65	5.53241e+06	4452.94	4.59729e+06	784.503	144740	441.643	1.0452e+06	1561.72	632680	1970.94	3.40742e+06	4204.29	4.17669e+06	4884.67	1.6786e+07	4849.59	6.45181e+06	1194.07	677158	3333.21	7.66614e+06
contig_288	823	686.141	0.0445765	0.0872957	1.75186	2.416	0	0	94.3343	1342.68	4.58098	4.59798	0	0	248.55	3769.11	0	0	71.8529	358.706	0	0	43.4012	129.925	3.61367	10.8773	0	0	218.012	3397.37
contig_2517	2776	115.093	0	0	0	0	1.26504	12.3193	24.9604	326.793	11.3919	48.4691	0	0	5.52399	12.8172	0	0	27.7376	327.574	1.84768	9.65302	13.7525	108.679	18.6676	140.389	0	0	9.94669	55.3709
contig_188	1720	74.1599	4.18025	46.8401	2.21338	16.6038	0.817834	4.12103	15.2102	490.628	2.47261	8.97856	1.16369	2.60609	11.6573	251.559	1.24268	9.19977	9.81465	213.47	1.57707	6.20726	6.32484	94.0808	2.96879	20.331	3.71338	51.4141	10.8032	294.07
contig_2552	9719	30.3854	0.00114955	0.00114832	0.925175	2.5244	0	0	1.427	4.21043	2.8213	4.62949	0.00104504	0.00104399	1.65921	2.83618	0.00146306	0.00146099	0.644268	2.75146	0	0	12.3408	74.9923	5.29094	14.0065	0	0	5.27307	13.1111
contig_2610	2241	18.2956	0	0	1.58489	5.18644	0.117647	0.22156	4.91679	25.1329	1.5715	5.35312	0	0	1.00478	1.81815	0	0	1.8264	5.23053	0.0722143	0.067032	3.5911	16.2791	0.754185	1.65344	0.863223	3.65784	1.99283	6.53925
contig_3274	40945	698.776	10.5525	87.8643	16.696	61.3824	9.80358	135.524	160.071	2995.7	20.9327	57.7455	10.3323	28.8184	116.494	1228.53	12.6483	207.781	83.6061	697.039	11.0578	64.204	88.3551	994.588	25.3091	75.1625	24.3051	159.008	108.611	1028.29
contig_1911	2752	33.7548	0	0	1.63028	3.02433	0.219831	0.831324	8.38701	43.4839	1.40776	1.77406	0.347425	0.695092	1.88009	2.17706	0.127978	0.367687	2.66141	5.71809	2.83782	23.8091	7.13336	16.1063	2.37317	4.61236	1.39008	5.95585	3.35857	3.68874
contig_3289	23076	535.021	11.9096	500.499	43.1642	6625.99	34.0077	3840.1	63.1798	13046.6	23.3309	1466.69	2.03961	16.7009	71.7976	6831.44	12.4152	631.252	52.4269	8385.89	34.7085	3958.8	63.6827	11211.5	28.2089	2415.17	2.92201	45.5721	91.227	14082.6
contig_2195	9031	52.1213	1.45051	10.7097	38.3492	225.81	4.83009	51.5785	0.03378	0.0596864	0.0678978	0.0973198	0	0	0	0	0	0	0.001126	0.00112457	1.57426	5.08844	1.91746	4.39919	0.0170026	0.016716	0	0	3.87997	11.0676
contig_3277	8193	383.756	15.1136	1395.33	54.7336	18655.6	33.9227	7168.46	26.4904	4091.2	25.4717	3941.13	1.88686	23.0029	23.2327	3153.22	18.2254	2010.39	21.6823	2489.18	39.2492	9586.25	52.1085	6494.14	30.787	5646.76	3.08977	63.2963	37.7618	3856.97
contig_3477	2618	230.9	0	0	0.00445705	0.004439	0	0	62.6904	230.934	13.4485	34.3349	0	0	13.1977	31.1103	0	0	55.519	311.392	1.94206	11.5001	36.1552	98.8339	32.9392	91.5108	0	0	15.0036	41.973
contig_510	9101	73.1973	0.0801028	0.136962	2.66372	6.18883	0.540945	8.34339	16.0055	63.5826	3.3365	5.48678	0.084013	0.0812176	9.59401	26.66	0	0	11.0036	30.197	0.440286	1.73253	10.7083	29.3553	4.72673	7.78526	0.169813	0.880643	13.8438	34.8922
contig_851	1662	100.256	0.982143	9.84547	14.6581	386.902	7.30556	102.804	3.58201	47.9125	14.0119	276.032	0.527778	0.950922	11.7665	202.63	0.12963	0.242616	6.69444	172.396	21.6825	522.632	4.06349	29.5155	9.34325	143.762	2.20635	35.0268	3.30225	28.1372
contig_2376	3590	636.548	72.0195	943.47	46.111	397.374	54.191	927.161	4.69099	15.3872	7.9564	24.2217	87.8038	897.114	3.56163	5.66001	79.1453	1624.47	7.25581	28.351	66.764	744.174	4.8532	15.0646	12.664	39.9015	186.794	4686.61	2.73692	7.61283
contig_2572	5538	309.21	1.34131	12.8614	58.7062	246.02	2.98757	32.1721	40.4827	218.349	58.1544	202.608	0.522643	0.74556	18.7816	39.7755	1.04955	7.18578	19.9798	84.9895	8.1405	44.2337	28.9046	100.292	51.626	174.608	1.12008	9.8064	17.4135	63.983
contig_1470	2485	91.5623	0	0	0.00471092	0.00469054	0	0	21.6938	534.788	1.68266	3.17477	0.0907923	0.173416	9.69208	35.6444	0	0	19.4998	144.477	8.77987	51.4472	22.5118	373.373	5.80214	8.7971	0	0	1.80471	6.78962
contig_2622	42415	25.9365	0.19955	1.80154	1.475	5.35434	0.810647	11.3363	5.31818	18.4831	0.93006	1.37969	0.192381	0.409826	1.60106	3.10717	0.633195	8.66291	2.09597	6.01257	0.98843	5.32439	7.00568	29.3747	1.28863	2.30058	0.701053	3.83807	2.69663	6.41998
contig_1326	24027	492.757	71.7532	4956.98	16.7015	270.292	24.9681	806.736	1.8775	7.13148	3.44068	13.1321	92.3749	10375.4	2.21921	6.75741	88.2535	9073.59	2.67588	14.1325	24.4557	617.092	3.56758	21.2675	4.01541	21.8113	152.266	30213.8	4.18771	21.3011
contig_1781	9043	1070.2	37.2748	794.055	124.799	7223.59	95.0635	4733.99	112.158	4788.08	60.2196	1455.49	5.7127	23.1998	35.9071	291.454	43.1678	1477.63	119.338	4173.48	109.372	5976.26	161.594	9733.3	74.9639	1954.06	6.38615	42.2584	84.2403	1707.6
contig_2474	3146	170.207	8.80274	307.636	27.9142	2653.78	23.1228	2129.3	7.51302	60.5397	13.5337	709.424	2.86415	47.0795	15.1979	137.159	10.4673	416.312	5.34813	41.2241	20.2744	1701.67	10.8772	479.73	14.2597	774.17	1.77837	9.38639	8.25334	49.6516
contig_3524	20167	200.544	0	0	0.00119898	0.00119803	0.0349203	0.203068	50.6813	469.236	13.8081	28.941	0	0	12.132	30.6242	0.00059949	0.000598994	48.1804	399.964	3.31004	19.9427	32.3286	235.767	26.0107	69.8772	0.000649448	0.000648993	14.0556	46.8552
contig_2882	29769	183.81	0.000337621	0.000337518	0.000844053	0.000843257	0.0506432	0.250652	43.7474	558.706	13.328	27.1639	0	0	10.0422	27.0343	0.000371383	0.00037115	44.5391	403.362	3.20527	14.9896	30.0201	224.681	26.5231	103.065	0	0	12.3524	48.6079
contig_1891	9072	167.047	0	0	0.0038108	0.00379711	0.0893297	0.52185	36.1635	697.508	12.5318	30.8356	0	0	9.79769	26.995	0.00134499	0.00134342	43.2379	405.238	3.21116	18.4087	22.9919	167.694	25.9265	95.5362	0	0	13.0918	60.5977
contig_95	569	3.87112	0	0	0.393795	0.272785	0	0	0.398568	0.694832	0	0	0.0238663	0.0233525	0.0334129	0.0658666	0	0	0.821002	1.55879	0.0620525	0.120541	0.479714	0.599468	0	0	0	0	1.65871	2.22057
contig_421	12954	212.695	11.3166	308.9	17.0992	538.606	11.9142	597.996	17.3865	674.066	13.8468	248.595	10.6125	229.371	17.5099	301.523	14.4239	565.204	16.7454	568.485	15.9827	614.692	14.6838	394.222	14.5447	273	19.0392	845.914	17.5891	195.028
contig_2215	17880	235.893	4.61726	41.5993	39.6681	267.018	2.06012	23.2182	35.0819	311.444	3.46424	6.67826	0.0663283	0.0768183	54.9711	690.968	1.9163	25.4662	14.7501	86.3333	1.89351	9.78335	51.2569	581.326	2.80305	4.77926	0	0	23.3438	144.26
contig_1265	14047	36.5471	0	0	0.0108657	0.0107507	0	0	1.38656	3.16083	0.000791538	0.00079099	0.0433187	0.0414467	0.47298	0.646053	0.0027344	0.00272722	1.03792	4.27464	0	0	22.3123	94.8917	0.0215874	0.0211211	0.0766352	0.26161	11.1814	25.7743
contig_246	1881	572.767	0	0	10.8255	27.53	5.31889	71.2846	140.239	721.498	12.0352	7.27334	0.504333	0.586538	110.317	287.198	0.352397	0.937024	95.4616	355.819	2.68804	12.1038	65.4674	139.598	14.8088	30.9997	0.0496823	0.0969533	114.7	349.204
contig_2211	5178	567.13	59.5044	680.638	41.1197	274.038	55.2617	1240.28	2.71679	5.10686	8.49085	13.7727	85.8968	746.004	3.07478	4.72128	81.4907	1672.9	2.87391	16.4417	65.5426	546.732	3.53819	10.1898	12.2733	37.1478	143.957	3495.68	1.38902	2.68698
contig_1822	22047	197.337	0.000959035	0.000957762	0	0	0.00625656	0.0118819	50.0472	489.908	13.5182	26.0697	0.000456684	0.000456396	10.766	26.3724	0.000502352	0.000502036	48.7384	359.972	2.80134	18.2392	28.3648	182.121	29.6714	81.4444	0.0010047	0.00100396	13.4202	42.3186
contig_2705	9992	205.654	11.9086	149.6	5.2403	25.2679	12.572	238.374	0.347084	1.07937	7.83672	36.6038	76.6865	2503.31	0.556493	0.923737	19.8687	467.055	0.581589	1.89753	13.0888	156.68	5.15454	68.1944	8.44361	67.6714	35.1971	2259.96	8.17232	162.689
contig_2692	3400	99.0166	0	0	0	0	1.76154	13.4608	16.4938	246.093	2.27262	3.39813	0	0	12.1012	42.9429	0	0	23.9588	172.885	13.5926	107.93	20.3314	237.872	5.17108	12.8816	0	0	3.33354	9.65491
contig_1963	25792	803.469	117.711	5060.68	21.0863	146.486	32.3661	695.57	2.55982	10.9045	3.9603	9.14096	169.762	12079.1	2.75727	6.73199	144.834	8240.08	2.85504	13.4119	33.1916	416.63	4.23118	17.8941	4.34892	10.7839	259.878	35276.9	3.92801	8.75786
contig_1807	3248	161.486	0	0	0	0	0	0	41.1972	723.186	10.7498	45.7281	0	0	6.81375	22.512	0	0	39.1821	670.492	2.12718	6.71285	26.4035	271.143	23.9229	164.54	0	0	11.0894	43.8027
contig_2743	3754	1158.11	110.302	5106.25	85.4268	4974.54	118.896	3820.83	11.0547	106.07	14.2694	132.103	136.733	8315.66	6.78302	20.5855	144.163	13010.7	8.99944	61.8526	112.188	5922.38	9.12264	62.0613	19.068	205.074	375.791	90121.7	5.31743	30.6795
contig_1705	18047	54.863	0.537967	2.79364	0.860871	1.62538	1.78617	20.4075	6.99771	29.9145	4.50483	7.91932	0.529642	1.35195	2.43499	4.38734	1.55629	25.8813	5.22238	19.637	1.59021	10.7354	8.00916	18.9729	6.46248	10.5745	0.654635	2.62586	13.7157	32.6745
contig_1765	1883	8.83497	0	0	0	0	0.432198	0.937218	0.853433	2.73256	0.953837	0.86622	0	0	0.517022	1.63784	0	0	0.310444	0.531744	0	0	1.08194	5.21499	1.13156	2.45729	0	0	3.55453	10.9874
contig_2735	10922	53.0061	1.35667	7.32386	36.863	137.621	5.77943	63.083	0	0	0.0978463	0.0984752	0.0149462	0.014729	0	0	0.611307	4.83518	0.0273858	0.136178	0.938823	5.02499	2.95655	6.12327	0.0280356	0.0411833	0.000928333	0.000927613	4.33123	8.43615
contig_1559	7006	46.3595	0.037923	0.0744156	1.89046	5.55558	0	0	8.14046	21.0845	1.03092	1.68045	0.00175029	0.00174728	5.02115	14.6955	0.243874	0.977475	4.0881	13.8335	0.38346	1.1108	12.2205	36.8756	2.97039	4.10712	0.197637	0.425853	10.1329	26.3178
contig_1931	36256	140.628	2.56367	498.369	16.5265	15109.9	8.08868	3333.42	17.0389	7382.12	9.35135	5503.23	2.13402	300.452	11.093	6688.62	3.75126	880.178	14.8994	9609.88	10.6493	7329.29	15.458	8726.53	10.1733	6517.28	2.40118	405.012	16.4994	11729
contig_2808	5767	3.98789	0.00178031	0.00177744	0.160584	0.180031	0	0	0.610646	1.6342	0.348763	0.336474	0	0	0	0	0	0	0.107531	0.257325	0.00213637	0.00213224	0.852412	1.56988	0.214883	0.276285	0	0	1.68916	4.33388
contig_2621	8217	35.6879	0.012892	0.0256212	0.0559068	0.11898	0	0	2.01847	4.63802	0.167968	0.733225	0.00148754	0.00148542	0.50812	1.35247	0	0	0.633321	1.51438	0	0	21.1347	56.9562	0.0373125	0.0359326	0.0374365	0.0499251	11.0802	28.7613
contig_3570	8516	204.887	0	0	0.00119531	0.00119384	0.327875	2.81978	50.5654	471.18	16.8566	29.7985	0	0	10.7579	22.5959	0	0	48.115	430.53	5.1383	30.1289	30.8354	139.879	27.0478	94.5431	0	0	15.2418	55.6378
contig_3392	5633	47.8876	0	0	1.01879	2.38696	0.808681	4.80318	8.23181	29.8472	0.652198	0.776269	0.113442	0.210006	5.77585	12.7811	0	0	6.67919	27.4601	0.334853	0.897131	10.5745	40.6944	1.55043	2.89548	0.225606	0.997323	11.9223	30.933
contig_2371	4613	50.4889	0.773247	3.22031	1.39996	6.81379	2.79364	23.3553	1.22205	6.90638	4.54985	22.5033	8.3119	31.9754	0.313018	0.70359	2.61528	21.3393	1.00739	5.75979	1.8808	7.54768	10.2144	195.228	6.35806	53.0757	7.80058	115.941	1.24871	4.02857
contig_3105	52715	288.037	4.62017	37.8935	49.9005	474.453	2.67001	38.4846	42.6921	379.202	4.05747	7.74925	0.201027	0.458402	69.6338	897.033	2.17424	31.5339	18.5266	138.183	2.11161	10.8035	58.1778	620.713	3.57886	8.12018	0.0108818	0.0397583	29.6815	217.859
contig_1985	2300	214.066	0	0	3.1107	4.61224	0.209302	0.584384	80.0414	1093.48	0	0	0	0	26.6442	90.7858	0	0	25.806	89.4698	0	0	55.9805	420.642	0	0	0.0702326	0.0653278	22.2033	91.8476
contig_631	4623	2665.91	476.9	595289	83.5352	20044	170.084	77701.9	1.72636	11.6836	13.3472	551.84	502.618	658329	5.13459	95.2285	568.008	837083	4.09345	69.8402	184.089	97014.8	11.1397	458.677	13.5442	587.372	623.915	1.22353e+06	7.77465	165.699
